80
1,18 2,17 3,18 4,8 5,18 6,5 7,13 8,14 9,5 10,14 11,19 12,3 13,19 14,2 15,20 16,13 17,4 18,14 19,19 20,19 21,1 22,4 23,20 24,20 25,15 26,15 27,9 28,5 29,4 30,20 31,11 32,2 33,8 34,20 35,1 36,5 37,4 38,6 39,11 40,20 41,19 42,1 43,2 44,10 45,2 46,14 47,2 48,17 49,7 50,12 51,7 52,19 53,7 54,19 55,19 56,2 57,13 58,7 59,18 60,8 61,19 62,8 63,1 64,6 65,7 66,14 67,3 68,2 69,19 70,5 71,2 72,9 73,5 74,15 75,18 76,19 77,8 78,11 79,15 
0,15 1,15 2,12 3,11 4,18 5,6 6,7 7,7 8,12 9,16 10,2 11,12 12,1 13,14 14,4 15,5 16,19 17,6 18,5 19,7 20,8 21,9 22,8 23,13 24,13 25,19 26,3 27,13 28,5 29,10 30,9 31,20 32,16 33,20 34,2 35,13 36,17 37,9 38,11 39,8 40,16 41,5 42,12 44,16 45,18 46,7 47,12 48,8 49,12 50,8 51,14 52,12 53,9 54,14 55,4 56,1 57,12 58,19 59,13 60,16 61,8 62,1 63,7 64,15 65,13 66,9 67,19 68,9 69,9 70,2 71,9 72,4 73,6 74,20 75,11 76,15 77,18 78,2 79,2 
0,1 1,2 2,7 3,12 4,10 5,20 6,8 7,10 8,11 9,6 10,15 11,19 12,13 13,7 14,5 15,7 16,19 17,13 18,17 19,20 20,13 21,18 22,8 23,16 24,3 25,19 26,6 27,9 28,16 29,20 30,10 31,16 32,1 33,17 34,8 35,2 36,8 37,15 38,11 39,11 40,20 41,17 42,9 43,4 45,16 46,5 47,2 48,6 49,10 50,18 51,5 52,2 53,16 54,12 55,18 56,18 57,10 58,15 59,19 60,5 61,14 62,8 63,1 64,14 65,16 66,20 67,15 68,4 69,14 70,18 71,14 72,13 73,6 74,14 75,8 76,1 77,18 78,9 79,7 
0,7 1,6 2,3 3,1 4,1 5,15 6,18 7,11 8,16 9,12 10,9 11,1 12,18 13,8 14,13 15,11 16,4 17,12 18,18 19,19 20,5 21,7 22,4 23,9 24,12 25,17 26,16 27,5 28,6 29,16 30,3 31,5 32,1 33,5 34,5 35,14 36,19 37,14 38,4 39,15 40,5 41,4 42,7 43,14 44,11 46,19 47,5 48,6 49,2 50,14 51,4 52,18 53,20 54,7 55,18 56,3 57,15 58,5 59,7 60,13 61,20 62,9 63,17 64,20 65,14 66,13 67,13 68,4 69,6 70,8 71,10 72,2 73,3 74,16 75,16 76,14 77,6 78,12 79,11 
0,19 1,5 2,15 3,16 4,16 5,13 6,13 7,18 8,20 9,9 10,5 11,4 12,8 13,5 14,12 15,20 16,18 17,4 18,12 19,2 20,1 21,12 22,11 23,14 24,14 25,19 26,9 27,19 28,4 29,12 30,10 31,3 32,8 33,16 34,10 35,3 36,20 37,15 38,13 39,11 40,3 41,9 42,14 43,11 44,13 45,5 47,10 48,11 49,20 50,13 51,4 52,20 53,16 54,6 55,14 56,10 57,4 58,14 59,20 60,20 61,18 62,9 63,14 64,5 65,16 66,15 67,8 68,16 69,9 70,12 71,6 72,12 73,20 74,20 75,14 76,12 77,16 78,15 79,14 
0,16 1,7 2,17 3,7 4,3 5,15 6,20 7,4 8,18 9,6 10,3 11,9 12,3 13,4 14,14 15,7 16,19 17,9 18,6 19,6 20,17 21,9 22,12 23,20 24,8 25,3 26,13 27,20 28,10 29,7 30,13 31,5 32,6 33,2 34,12 35,20 36,16 37,3 38,15 39,13 40,20 41,17 42,14 43,14 44,12 45,7 46,13 48,11 49,15 50,10 51,8 52,4 53,19 54,19 55,3 56,6 57,13 58,8 59,5 60,3 61,6 62,10 63,19 64,11 65,11 66,2 67,2 68,6 69,17 70,16 71,10 72,8 73,5 74,15 75,2 76,16 77,2 78,14 79,18 
0,8 1,3 2,18 3,11 4,1 5,16 6,6 7,19 8,1 9,13 10,15 11,15 12,10 13,4 14,13 15,1 16,6 17,7 18,14 19,3 20,15 21,2 22,5 23,2 24,6 25,19 26,3 27,13 28,12 29,16 30,3 31,12 32,11 33,20 34,14 35,11 36,7 37,19 38,9 39,19 40,3 41,4 42,13 43,13 44,19 45,18 46,5 47,5 49,4 50,10 51,19 52,18 53,11 54,3 55,19 56,16 57,14 58,14 59,1 60,5 61,9 62,3 63,8 64,11 65,14 66,2 67,14 68,12 69,12 70,2 71,11 72,7 73,17 74,3 75,11 76,8 77,12 78,15 79,4 
0,7 1,4 2,2 3,4 4,7 5,5 6,15 7,2 8,18 9,20 10,14 11,14 12,20 13,16 14,2 15,11 16,1 17,15 18,4 19,13 20,6 21,17 22,3 23,12 24,6 25,17 26,14 27,13 28,9 29,8 30,16 31,15 32,4 33,9 34,11 35,10 36,13 37,17 38,3 39,2 40,16 41,17 42,16 43,7 44,4 45,9 46,17 47,17 48,3 50,12 51,9 52,20 53,9 54,3 55,4 56,14 57,11 58,17 59,18 60,19 61,17 62,5 63,6 64,12 65,13 66,8 67,1 68,18 69,4 70,15 71,19 72,11 73,3 74,6 75,9 76,7 77,6 78,6 79,3 
0,20 1,17 2,3 3,20 4,17 5,5 6,15 7,2 8,15 9,11 10,19 11,6 12,19 13,3 14,3 15,10 16,8 17,10 18,2 19,5 20,5 21,17 22,3 23,7 24,11 25,1 26,15 27,17 28,6 29,20 30,11 31,6 32,9 33,13 34,17 35,5 36,9 37,11 38,7 39,4 40,13 41,17 42,1 43,12 44,12 45,3 46,13 47,19 48,12 49,15 51,3 52,16 53,3 54,17 55,2 56,13 57,9 58,16 59,2 60,15 61,8 62,12 63,12 64,8 65,17 66,20 67,12 68,5 69,2 70,10 71,20 72,14 73,7 74,20 75,17 76,18 77,2 78,2 79,8 
0,5 1,16 2,10 3,12 4,10 5,18 6,5 7,14 8,7 9,13 10,15 11,13 12,20 13,19 14,4 15,7 16,15 17,15 18,10 19,19 20,16 21,12 22,11 23,1 24,10 25,10 26,10 27,19 28,4 29,11 30,6 31,20 32,18 33,15 34,12 35,19 36,4 37,16 38,12 39,10 40,20 41,19 42,2 43,19 44,9 45,17 46,17 47,3 48,11 49,19 50,13 52,18 53,10 54,3 55,19 56,19 57,5 58,20 59,17 60,8 61,10 62,2 63,7 64,19 65,8 66,10 67,17 68,3 69,18 70,20 71,13 72,17 73,10 74,6 75,8 76,18 77,3 78,4 79,12 
0,5 1,14 2,17 3,3 4,3 5,19 6,13 7,13 8,15 9,12 10,1 11,2 12,13 13,14 14,1 15,3 16,13 17,2 18,19 19,16 20,19 21,10 22,8 23,16 24,20 25,5 26,15 27,17 28,7 29,10 30,9 31,4 32,4 33,5 34,6 35,6 36,15 37,10 38,11 39,10 40,13 41,11 42,3 43,17 44,5 45,15 46,19 47,17 48,17 49,9 50,4 51,7 53,18 54,11 55,14 56,17 57,8 58,8 59,6 60,14 61,18 62,6 63,17 64,1 65,2 66,14 67,18 68,16 69,15 70,20 71,17 72,19 73,11 74,12 75,15 76,7 77,6 78,5 79,15 
0,14 1,13 2,19 3,1 4,3 5,1 6,14 7,19 8,8 9,2 10,4 11,14 12,11 13,1 14,2 15,11 16,2 17,16 18,20 19,10 20,2 21,20 22,6 23,13 24,2 25,9 26,7 27,8 28,15 29,4 30,2 31,8 32,16 33,20 34,20 35,18 36,13 37,14 38,9 39,20 40,7 41,4 42,13 43,17 44,5 45,15 46,19 47,6 48,2 49,10 50,15 51,3 52,1 54,13 55,15 56,2 57,1 58,14 59,9 60,7 61,9 62,3 63,7 64,4 65,2 66,6 67,14 68,14 69,11 70,14 71,6 72,17 73,17 74,18 75,5 76,13 77,12 78,15 79,19 
0,5 1,17 2,5 3,20 4,17 5,9 6,6 7,19 8,2 9,19 10,19 11,8 12,7 13,1 14,14 15,3 16,15 17,12 18,8 19,8 20,2 21,1 22,5 23,11 24,9 25,3 26,7 27,2 28,6 29,14 30,12 31,11 32,10 33,8 34,2 35,6 36,9 37,7 38,16 39,10 40,18 41,15 42,9 43,16 44,15 45,15 46,18 47,9 48,6 49,17 50,9 51,19 52,9 53,13 55,9 56,18 57,7 58,16 59,11 60,13 61,1 62,2 63,15 64,10 65,1 66,16 67,7 68,9 69,2 70,3 71,18 72,19 73,17 74,7 75,7 76,3 77,13 78,4 79,12 
0,18 1,13 2,12 3,16 4,1 5,4 6,17 7,10 8,11 9,4 10,20 11,15 12,4 13,13 14,1 15,13 16,6 17,8 18,11 19,14 20,9 21,13 22,4 23,20 24,1 25,2 26,6 27,16 28,14 29,1 30,7 31,11 32,5 33,10 34,18 35,18 36,13 37,14 38,7 39,15 40,17 41,19 42,1 43,20 44,3 45,1 46,4 47,8 48,8 49,15 50,2 51,9 52,19 53,5 54,20 56,12 57,6 58,17 59,7 60,11 61,9 62,5 63,1 64,6 65,14 66,10 67,3 68,18 69,4 70,9 71,13 72,20 73,19 74,5 75,12 76,2 77,6 78,15 79,9 
0,5 1,1 2,2 3,5 4,20 5,18 6,16 7,11 8,15 9,4 10,9 11,5 12,13 13,13 14,17 15,18 16,18 17,7 18,12 19,15 20,10 21,20 22,19 23,1 24,11 25,4 26,4 27,12 28,1 29,11 30,12 31,17 32,11 33,6 34,2 35,2 36,3 37,9 38,4 39,18 40,13 41,12 42,14 43,17 44,16 45,11 46,6 47,13 48,17 49,17 50,8 51,18 52,8 53,6 54,10 55,18 57,9 58,6 59,1 60,1 61,16 62,13 63,18 64,18 65,18 66,11 67,20 68,12 69,19 70,3 71,1 72,11 73,7 74,15 75,7 76,2 77,5 78,4 79,15 
0,13 1,20 2,14 3,2 4,8 5,11 6,11 7,5 8,12 9,8 10,6 11,12 12,3 13,10 14,9 15,1 16,19 17,19 18,20 19,10 20,18 21,14 22,11 23,20 24,20 25,17 26,19 27,14 28,1 29,2 30,20 31,5 32,2 33,13 34,6 35,1 36,15 37,8 38,5 39,6 40,16 41,2 42,18 43,18 44,3 45,6 46,10 47,13 48,17 49,1 50,3 51,14 52,7 53,5 54,5 55,6 56,13 58,3 59,11 60,13 61,17 62,10 63,17 64,18 65,14 66,14 67,18 68,9 69,1 70,14 71,14 72,16 73,8 74,3 75,6 76,2 77,9 78,7 79,15 
0,17 1,8 2,9 3,2 4,14 5,5 6,6 7,11 8,17 9,1 10,2 11,9 12,17 13,3 14,17 15,14 16,9 17,10 18,3 19,9 20,2 21,8 22,14 23,10 24,7 25,17 26,15 27,9 28,17 29,13 30,3 31,13 32,20 33,11 34,14 35,5 36,15 37,11 38,16 39,11 40,11 41,9 42,11 43,7 44,3 45,19 46,12 47,11 48,20 49,6 50,11 51,1 52,6 53,5 54,10 55,12 56,1 57,16 59,20 60,9 61,9 62,14 63,1 64,20 65,16 66,6 67,5 68,2 69,16 70,20 71,12 72,19 73,20 74,14 75,17 76,2 77,12 78,9 79,5 
0,11 1,14 2,15 3,4 4,11 5,19 6,13 7,3 8,11 9,1 10,14 11,19 12,1 13,8 14,11 15,20 16,15 17,8 18,4 19,17 20,4 21,15 22,20 23,14 24,14 25,14 26,10 27,16 28,17 29,18 30,20 31,20 32,4 33,14 34,3 35,14 36,5 37,7 38,8 39,7 40,19 41,2 42,6 43,19 44,1 45,8 46,19 47,15 48,16 49,14 50,11 51,11 52,9 53,11 54,4 55,2 56,16 57,13 58,17 60,4 61,3 62,8 63,3 64,18 65,14 66,17 67,3 68,10 69,16 70,11 71,16 72,14 73,4 74,13 75,5 76,4 77,1 78,15 79,18 
0,16 1,8 2,1 3,6 4,16 5,3 6,1 7,18 8,18 9,5 10,6 11,1 12,7 13,6 14,16 15,16 16,19 17,12 18,11 19,8 20,7 21,1 22,3 23,13 24,16 25,16 26,17 27,19 28,8 29,11 30,8 31,3 32,10 33,8 34,20 35,6 36,10 37,20 38,15 39,19 40,4 41,12 42,20 43,3 44,17 45,15 46,10 47,7 48,18 49,20 50,14 51,17 52,12 53,9 54,9 55,7 56,16 57,17 58,17 59,3 61,19 62,5 63,17 64,8 65,4 66,8 67,5 68,6 69,7 70,11 71,4 72,2 73,15 74,15 75,16 76,11 77,9 78,18 79,10 
0,19 1,17 2,3 3,15 4,1 5,3 6,15 7,7 8,10 9,11 10,16 11,4 12,1 13,20 14,12 15,20 16,15 17,19 18,5 19,20 20,17 21,7 22,4 23,19 24,1 25,18 26,6 27,4 28,19 29,3 30,13 31,17 32,20 33,7 34,11 35,12 36,10 37,17 38,10 39,11 40,7 41,5 42,15 43,7 44,16 45,18 46,18 47,11 48,17 49,2 50,10 51,13 52,1 53,13 54,3 55,1 56,3 57,9 58,4 59,1 60,11 62,16 63,9 64,2 65,3 66,11 67,13 68,4 69,7 70,3 71,6 72,5 73,19 74,12 75,3 76,15 77,10 78,20 79,5 
0,6 1,14 2,14 3,10 4,14 5,19 6,13 7,6 8,13 9,1 10,10 11,5 12,11 13,17 14,13 15,5 16,11 17,15 18,9 19,6 20,13 21,11 22,12 23,17 24,10 25,3 26,19 27,16 28,12 29,18 30,20 31,9 32,3 33,5 34,19 35,16 36,15 37,3 38,2 39,7 40,3 41,3 42,3 43,5 44,11 45,7 46,9 47,2 48,1 49,18 50,19 51,13 52,20 53,10 54,1 55,1 56,5 57,19 58,16 59,8 60,9 61,7 63,17 64,11 65,12 66,7 67,19 68,18 69,9 70,20 71,5 72,3 73,14 74,19 75,7 76,4 77,6 78,8 79,5 
0,18 1,17 2,4 3,11 4,16 5,5 6,11 7,9 8,9 9,2 10,4 11,17 12,2 13,3 14,5 15,12 16,14 17,3 18,10 19,11 20,3 21,1 22,7 23,5 24,14 25,6 26,11 27,10 28,3 29,10 30,6 31,20 32,6 33,9 34,2 35,14 36,6 37,13 38,2 39,6 40,6 41,17 42,14 43,7 44,19 45,18 46,10 47,4 48,12 49,20 50,15 51,14 52,12 53,13 54,18 55,18 56,10 57,1 58,7 59,4 60,2 61,12 62,4 64,8 65,13 66,5 67,1 68,18 69,9 70,2 71,15 72,14 73,10 74,9 75,12 76,9 77,6 78,2 79,12 
0,10 1,13 2,18 3,3 4,16 5,3 6,13 7,13 8,4 9,5 10,19 11,8 12,6 13,3 14,11 15,13 16,15 17,15 18,5 19,4 20,16 21,18 22,18 23,1 24,8 25,6 26,13 27,16 28,4 29,14 30,19 31,13 32,18 33,17 34,7 35,13 36,11 37,19 38,6 39,14 40,3 41,16 42,1 43,9 44,18 45,11 46,13 47,4 48,18 49,10 50,19 51,13 52,7 53,17 54,13 55,14 56,14 57,17 58,1 59,9 60,2 61,12 62,13 63,19 65,20 66,20 67,12 68,10 69,18 70,9 71,3 72,13 73,16 74,4 75,13 76,6 77,6 78,17 79,9 
0,15 1,6 2,20 3,7 4,13 5,8 6,12 7,18 8,1 9,20 10,11 11,2 12,2 13,2 14,14 15,12 16,1 17,13 18,15 19,10 20,3 21,3 22,4 23,7 24,11 25,19 26,19 27,16 28,17 29,15 30,16 31,11 32,13 33,15 34,10 35,5 36,2 37,13 38,14 39,15 40,12 41,4 42,16 43,5 44,5 45,9 46,17 47,5 48,14 49,11 50,6 51,16 52,6 53,2 54,2 55,16 56,20 57,12 58,3 59,8 60,18 61,18 62,19 63,10 64,5 66,8 67,6 68,6 69,20 70,20 71,12 72,3 73,3 74,7 75,8 76,8 77,8 78,4 79,4 
0,1 1,6 2,2 3,8 4,11 5,15 6,1 7,18 8,14 9,12 10,12 11,2 12,1 13,10 14,12 15,11 16,6 17,19 18,16 19,3 20,10 21,15 22,15 23,12 24,18 25,13 26,19 27,17 28,20 29,14 30,12 31,12 32,20 33,13 34,11 35,2 36,7 37,11 38,12 39,13 40,14 41,3 42,6 43,15 44,4 45,17 46,17 47,9 48,7 49,4 50,12 51,16 52,19 53,18 54,19 55,8 56,10 57,10 58,4 59,2 60,3 61,15 62,13 63,14 64,20 65,16 67,16 68,18 69,18 70,19 71,10 72,4 73,1 74,7 75,10 76,17 77,15 78,6 79,5 
0,13 1,9 2,8 3,8 4,19 5,17 6,19 7,6 8,7 9,8 10,1 11,8 12,2 13,8 14,12 15,16 16,7 17,7 18,3 19,4 20,17 21,1 22,6 23,20 24,1 25,4 26,9 27,9 28,19 29,14 30,14 31,11 32,14 33,13 34,11 35,13 36,10 37,1 38,10 39,8 40,8 41,11 42,15 43,9 44,18 45,18 46,16 47,16 48,5 49,18 50,11 51,1 52,18 53,8 54,12 55,11 56,12 57,20 58,19 59,10 60,5 61,4 62,12 63,18 64,9 65,14 66,2 68,10 69,14 70,4 71,17 72,1 73,14 74,3 75,2 76,3 77,20 78,17 79,10 
0,4 1,7 2,20 3,16 4,16 5,20 6,7 7,6 8,11 9,18 10,17 11,12 12,2 13,12 14,15 15,12 16,20 17,9 18,13 19,9 20,2 21,8 22,17 23,3 24,1 25,19 26,16 27,15 28,19 29,4 30,16 31,14 32,10 33,8 34,2 35,18 36,7 37,8 38,15 39,17 40,6 41,11 42,20 43,19 44,3 45,14 46,10 47,14 48,2 49,15 50,15 51,4 52,2 53,11 54,18 55,15 56,2 57,5 58,9 59,20 60,8 61,17 62,5 63,10 64,4 65,6 66,7 67,10 69,6 70,1 71,18 72,3 73,4 74,17 75,1 76,18 77,2 78,11 79,11 
0,4 1,5 2,17 3,19 4,18 5,8 6,8 7,12 8,1 9,12 10,13 11,12 12,11 13,9 14,16 15,12 16,12 17,2 18,18 19,1 20,19 21,11 22,10 23,1 24,6 25,6 26,1 27,3 28,19 29,11 30,5 31,14 32,7 33,2 34,12 35,5 36,1 37,11 38,16 39,1 40,14 41,8 42,12 43,5 44,8 45,19 46,16 47,19 48,12 49,6 50,11 51,10 52,8 53,20 54,10 55,13 56,17 57,11 58,15 59,16 60,13 61,19 62,9 63,12 64,12 65,13 66,16 67,12 68,15 70,3 71,12 72,9 73,3 74,15 75,13 76,10 77,14 78,20 79,1 
0,5 1,5 2,11 3,7 4,12 5,11 6,16 7,4 8,7 9,18 10,10 11,14 12,11 13,1 14,15 15,14 16,12 17,19 18,9 19,4 20,13 21,3 22,7 23,1 24,17 25,2 26,5 27,7 28,7 29,5 30,7 31,3 32,1 33,9 34,9 35,13 36,19 37,5 38,8 39,18 40,14 41,10 42,11 43,4 44,10 45,17 46,9 47,13 48,15 49,17 50,8 51,8 52,12 53,15 54,20 55,8 56,8 57,5 58,6 59,14 60,1 61,4 62,8 63,1 64,13 65,17 66,5 67,11 68,13 69,5 71,20 72,6 73,14 74,3 75,2 76,15 77,19 78,10 79,19 
0,6 1,19 2,7 3,5 4,2 5,13 6,4 7,9 8,20 9,20 10,7 11,5 12,12 13,10 14,12 15,13 16,2 17,20 18,9 19,5 20,12 21,13 22,16 23,10 24,18 25,18 26,3 27,4 28,9 29,12 30,3 31,14 32,2 33,9 34,18 35,3 36,13 37,13 38,4 39,12 40,5 41,10 42,8 43,16 44,11 45,19 46,20 47,13 48,11 49,9 50,9 51,14 52,1 53,4 54,3 55,11 56,14 57,5 58,14 59,2 60,9 61,16 62,7 63,2 64,16 65,16 66,5 67,8 68,8 69,8 70,11 72,12 73,9 74,18 75,20 76,19 77,9 78,19 79,3 
0,19 1,7 2,3 3,12 4,20 5,19 6,7 7,10 8,12 9,3 10,15 11,5 12,3 13,3 14,11 15,5 16,10 17,6 18,1 19,18 20,5 21,20 22,20 23,9 24,8 25,10 26,8 27,18 28,18 29,6 30,1 31,8 32,5 33,15 34,11 35,4 36,13 37,17 38,5 39,16 40,12 41,19 42,20 43,14 44,1 45,2 46,10 47,11 48,19 49,10 50,20 51,4 52,9 53,19 54,4 55,16 56,8 57,11 58,6 59,17 60,8 61,18 62,4 63,12 64,12 65,15 66,15 67,17 68,3 69,11 70,12 71,6 73,10 74,4 75,12 76,10 77,17 78,1 79,12 
0,16 1,11 2,11 3,11 4,11 5,2 6,14 7,19 8,9 9,16 10,4 11,18 12,3 13,1 14,1 15,7 16,12 17,7 18,13 19,20 20,2 21,4 22,12 23,7 24,13 25,7 26,18 27,14 28,3 29,11 30,6 31,18 32,13 33,16 34,20 35,3 36,17 37,5 38,1 39,18 40,20 41,16 42,15 43,15 44,16 45,7 46,1 47,20 48,14 49,13 50,19 51,15 52,8 53,2 54,13 55,20 56,8 57,3 58,14 59,11 60,13 61,19 62,20 63,17 64,6 65,20 66,11 67,15 68,16 69,4 70,12 71,8 72,19 74,18 75,2 76,7 77,4 78,14 79,6 
0,9 1,18 2,16 3,3 4,6 5,18 6,8 7,17 8,17 9,10 10,2 11,7 12,14 13,20 14,19 15,10 16,18 17,10 18,20 19,12 20,5 21,15 22,3 23,12 24,14 25,12 26,5 27,20 28,15 29,18 30,17 31,4 32,8 33,4 34,18 35,5 36,13 37,5 38,1 39,10 40,6 41,3 42,8 43,19 44,14 45,6 46,20 47,3 48,15 49,12 50,14 51,12 52,6 53,8 54,3 55,11 56,19 57,8 58,10 59,6 60,17 61,18 62,9 63,16 64,2 65,6 66,20 67,14 68,3 69,13 70,3 71,8 72,7 73,3 75,19 76,12 77,8 78,10 79,15 
0,15 1,13 2,8 3,6 4,11 5,8 6,20 7,1 8,6 9,19 10,3 11,11 12,8 13,20 14,11 15,3 16,13 17,9 18,15 19,7 20,11 21,7 22,1 23,10 24,13 25,3 26,20 27,16 28,3 29,2 30,10 31,9 32,14 33,10 34,6 35,16 36,17 37,5 38,17 39,14 40,4 41,11 42,17 43,11 44,2 45,7 46,5 47,15 48,7 49,19 50,1 51,17 52,17 53,13 54,19 55,1 56,16 57,10 58,17 59,10 60,11 61,6 62,10 63,17 64,15 65,15 66,12 67,11 68,11 69,20 70,17 71,14 72,2 73,13 74,16 76,4 77,11 78,13 79,18 
0,18 1,11 2,18 3,6 4,20 5,2 6,16 7,20 8,17 9,6 10,16 11,18 12,8 13,14 14,7 15,16 16,8 17,13 18,8 19,11 20,4 21,19 22,19 23,9 24,1 25,11 26,17 27,16 28,13 29,9 30,13 31,10 32,11 33,2 34,8 35,10 36,3 37,3 38,10 39,12 40,8 41,17 42,9 43,8 44,10 45,8 46,3 47,10 48,20 49,2 50,12 51,15 52,13 53,10 54,4 55,5 56,12 57,20 58,20 59,4 60,8 61,12 62,6 63,10 64,13 65,13 66,20 67,7 68,15 69,1 70,18 71,15 72,17 73,19 74,2 75,19 77,6 78,16 79,20 
0,17 1,18 2,11 3,12 4,10 5,12 6,7 7,14 8,3 9,6 10,13 11,18 12,5 13,16 14,3 15,14 16,8 17,15 18,5 19,14 20,2 21,5 22,4 23,8 24,2 25,2 26,1 27,12 28,19 29,16 30,11 31,7 32,5 33,13 34,18 35,14 36,16 37,16 38,19 39,10 40,1 41,11 42,7 43,17 44,18 45,2 46,3 47,5 48,8 49,7 50,11 51,9 52,12 53,14 54,8 55,5 56,7 57,8 58,16 59,5 60,16 61,18 62,11 63,20 64,2 65,1 66,14 67,9 68,16 69,4 70,18 71,9 72,7 73,16 74,17 75,4 76,17 78,19 79,9 
0,5 1,6 2,11 3,5 4,9 5,16 6,13 7,13 8,2 9,12 10,20 11,18 12,7 13,9 14,8 15,7 16,10 17,20 18,12 19,10 20,16 21,15 22,7 23,16 24,1 25,2 26,12 27,5 28,19 29,3 30,5 31,3 32,20 33,15 34,19 35,8 36,2 37,11 38,12 39,3 40,3 41,11 42,12 43,9 44,19 45,19 46,7 47,20 48,19 49,18 50,9 51,6 52,13 53,7 54,1 55,5 56,8 57,4 58,9 59,18 60,18 61,5 62,12 63,17 64,11 65,11 66,4 67,12 68,1 69,15 70,6 71,3 72,17 73,17 74,4 75,15 76,8 77,10 79,6 
0,6 1,20 2,6 3,3 4,4 5,12 6,15 7,8 8,20 9,10 10,9 11,17 12,8 13,13 14,1 15,4 16,4 17,11 18,20 19,15 20,11 21,6 22,13 23,6 24,3 25,9 26,1 27,9 28,16 29,2 30,7 31,13 32,1 33,12 34,15 35,4 36,4 37,1 38,12 39,15 40,11 41,20 42,3 43,18 44,12 45,3 46,13 47,15 48,13 49,12 50,2 51,16 52,10 53,14 54,13 55,4 56,14 57,13 58,4 59,10 60,14 61,10 62,14 63,15 64,2 65,1 66,10 67,17 68,1 69,1 70,3 71,11 72,12 73,5 74,20 75,4 76,20 77,13 78,10 
